Element label,Part,Instance,Element set,Material,Section,Coordinates,Error type
900,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"438.750000000,-151.346886500,3057.919355000;439.000000000,-150.358147100,3059.935484000",NEGATIVE_VOLUME
901,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"438.750000000,-152.335625900,3057.935484000;439.000000000,-151.346886500,3059.951613000",NEGATIVE_VOLUME
902,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"438.750000000,-153.324365300,3057.951613000;439.000000000,-152.335625900,3059.967742000",NEGATIVE_VOLUME
903,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"438.750000000,-154.313104800,3057.967742000;439.000000000,-153.324365300,3059.983871000",NEGATIVE_VOLUME
904,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"438.750000000,-155.301844200,3057.983871000;439.000000000,-154.313104800,3060.000000000",NEGATIVE_VOLUME
905,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-94.988739420,3057.000000000;441.250000000,-94.000000000,3059.016129000",NEGATIVE_VOLUME
906,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-95.977478840,3057.016129000;441.250000000,-94.988739420,3059.032258000",NEGATIVE_VOLUME
907,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-96.966218270,3057.032258000;441.250000000,-95.977478840,3059.048387000",NEGATIVE_VOLUME
908,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-97.954957690,3057.048387000;441.250000000,-96.966218270,3059.064516000",NEGATIVE_VOLUME
909,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-98.943697110,3057.064516000;441.250000000,-97.954957690,3059.080645000",NEGATIVE_VOLUME
910,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-99.932436530,3057.080645000;441.250000000,-98.943697110,3059.096774000",NEGATIVE_VOLUME
911,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-100.921176000,3057.096774000;441.250000000,-99.932436530,3059.112903000",NEGATIVE_VOLUME
912,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-101.909915400,3057.112903000;441.250000000,-100.921176000,3059.129032000",NEGATIVE_VOLUME
913,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-102.898654800,3057.129032000;441.250000000,-101.909915400,3059.145161000",NEGATIVE_VOLUME
914,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-103.887394200,3057.145161000;441.250000000,-102.898654800,3059.161290000",NEGATIVE_VOLUME
915,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-104.876133600,3057.161290000;441.250000000,-103.887394200,3059.177419000",NEGATIVE_VOLUME
916,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-105.864873100,3057.177419000;441.250000000,-104.876133600,3059.193548000",NEGATIVE_VOLUME
917,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-106.853612500,3057.193548000;441.250000000,-105.864873100,3059.209677000",NEGATIVE_VOLUME
918,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-107.842351900,3057.209677000;441.250000000,-106.853612500,3059.225806000",NEGATIVE_VOLUME
919,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-108.831091300,3057.225806000;441.250000000,-107.842351900,3059.241935000",NEGATIVE_VOLUME
920,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-109.819830800,3057.241935000;441.250000000,-108.831091300,3059.258065000",NEGATIVE_VOLUME
921,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-110.808570200,3057.258065000;441.250000000,-109.819830800,3059.274194000",NEGATIVE_VOLUME
922,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-111.797309600,3057.274194000;441.250000000,-110.808570200,3059.290323000",NEGATIVE_VOLUME
923,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-112.786049000,3057.290323000;441.250000000,-111.797309600,3059.306452000",NEGATIVE_VOLUME
924,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-113.774788400,3057.306452000;441.250000000,-112.786049000,3059.322581000",NEGATIVE_VOLUME
925,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-114.763527900,3057.322581000;441.250000000,-113.774788400,3059.338710000",NEGATIVE_VOLUME
926,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-115.752267300,3057.338710000;441.250000000,-114.763527900,3059.354839000",NEGATIVE_VOLUME
927,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-116.741006700,3057.354839000;441.250000000,-115.752267300,3059.370968000",NEGATIVE_VOLUME
928,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-117.729746100,3057.370968000;441.250000000,-116.741006700,3059.387097000",NEGATIVE_VOLUME
929,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-118.718485600,3057.387097000;441.250000000,-117.729746100,3059.403226000",NEGATIVE_VOLUME
930,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-119.707225000,3057.403226000;441.250000000,-118.718485600,3059.419355000",NEGATIVE_VOLUME
931,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-120.695964400,3057.419355000;441.250000000,-119.707225000,3059.435484000",NEGATIVE_VOLUME
932,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-121.684703800,3057.435484000;441.250000000,-120.695964400,3059.451613000",NEGATIVE_VOLUME
933,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-122.673443200,3057.451613000;441.250000000,-121.684703800,3059.467742000",NEGATIVE_VOLUME
934,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-123.662182700,3057.467742000;441.250000000,-122.673443200,3059.483871000",NEGATIVE_VOLUME
935,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-124.650922100,3057.483871000;441.250000000,-123.662182700,3059.500000000",NEGATIVE_VOLUME
936,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-125.639661500,3057.500000000;441.250000000,-124.650922100,3059.516129000",NEGATIVE_VOLUME
937,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-126.628400900,3057.516129000;441.250000000,-125.639661500,3059.532258000",NEGATIVE_VOLUME
938,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-127.617140400,3057.532258000;441.250000000,-126.628400900,3059.548387000",NEGATIVE_VOLUME
939,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-128.605879800,3057.548387000;441.250000000,-127.617140400,3059.564516000",NEGATIVE_VOLUME
940,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-129.594619200,3057.564516000;441.250000000,-128.605879800,3059.580645000",NEGATIVE_VOLUME
941,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-130.583358600,3057.580645000;441.250000000,-129.594619200,3059.596774000",NEGATIVE_VOLUME
942,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-131.572098000,3057.596774000;441.250000000,-130.583358600,3059.612903000",NEGATIVE_VOLUME
943,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-132.560837500,3057.612903000;441.250000000,-131.572098000,3059.629032000",NEGATIVE_VOLUME
944,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-133.549576900,3057.629032000;441.250000000,-132.560837500,3059.645161000",NEGATIVE_VOLUME
945,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-134.538316300,3057.645161000;441.250000000,-133.549576900,3059.661290000",NEGATIVE_VOLUME
946,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-135.527055700,3057.661290000;441.250000000,-134.538316300,3059.677419000",NEGATIVE_VOLUME
947,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-136.515795200,3057.677419000;441.250000000,-135.527055700,3059.693548000",NEGATIVE_VOLUME
948,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-137.504534600,3057.693548000;441.250000000,-136.515795200,3059.709677000",NEGATIVE_VOLUME
949,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-138.493274000,3057.709677000;441.250000000,-137.504534600,3059.725806000",NEGATIVE_VOLUME
950,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-139.482013400,3057.725806000;441.250000000,-138.493274000,3059.741935000",NEGATIVE_VOLUME
951,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-140.470752800,3057.741935000;441.250000000,-139.482013400,3059.758065000",NEGATIVE_VOLUME
952,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-141.459492300,3057.758065000;441.250000000,-140.470752800,3059.774194000",NEGATIVE_VOLUME
953,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-142.448231700,3057.774194000;441.250000000,-141.459492300,3059.790323000",NEGATIVE_VOLUME
954,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-143.436971100,3057.790323000;441.250000000,-142.448231700,3059.806452000",NEGATIVE_VOLUME
955,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-144.425710500,3057.806452000;441.250000000,-143.436971100,3059.822581000",NEGATIVE_VOLUME
956,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-145.414450000,3057.822581000;441.250000000,-144.425710500,3059.838710000",NEGATIVE_VOLUME
957,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-146.403189400,3057.838710000;441.250000000,-145.414450000,3059.854839000",NEGATIVE_VOLUME
958,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-147.391928800,3057.854839000;441.250000000,-146.403189400,3059.870968000",NEGATIVE_VOLUME
959,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-148.380668200,3057.870968000;441.250000000,-147.391928800,3059.887097000",NEGATIVE_VOLUME
960,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-149.369407600,3057.887097000;441.250000000,-148.380668200,3059.903226000",NEGATIVE_VOLUME
961,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-150.358147100,3057.903226000;441.250000000,-149.369407600,3059.919355000",NEGATIVE_VOLUME
962,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-151.346886500,3057.919355000;441.250000000,-150.358147100,3059.935484000",NEGATIVE_VOLUME
963,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-152.335625900,3057.935484000;441.250000000,-151.346886500,3059.951613000",NEGATIVE_VOLUME
964,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-153.324365300,3057.951613000;441.250000000,-152.335625900,3059.967742000",NEGATIVE_VOLUME
965,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-154.313104800,3057.967742000;441.250000000,-153.324365300,3059.983871000",NEGATIVE_VOLUME
966,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"441.000000000,-155.301844200,3057.983871000;441.250000000,-154.313104800,3060.000000000",NEGATIVE_VOLUME
1255,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"439.011837700,-62.038294870,3059.000000000;440.000000000,-58.873689690,3059.500000000",NEGATIVE_VOLUME
1256,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"438.023675400,-62.702900040,3059.000000000;439.011837700,-59.538294870,3059.500000000",NEGATIVE_VOLUME
1257,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"437.035513000,-63.367505210,3059.000000000;438.023675400,-60.202900040,3059.500000000",NEGATIVE_VOLUME
1258,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"436.047350700,-64.032110380,3059.000000000;437.035513000,-60.867505210,3059.500000000",NEGATIVE_VOLUME
1259,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"435.059188400,-64.696715550,3059.000000000;436.047350700,-61.532110380,3059.500000000",NEGATIVE_VOLUME
1260,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"434.071026100,-65.361320720,3059.000000000;435.059188400,-62.196715550,3059.500000000",NEGATIVE_VOLUME
1261,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"433.082863800,-66.025925900,3059.000000000;434.071026100,-62.861320720,3059.500000000",NEGATIVE_VOLUME
1262,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"432.094701500,-66.690531070,3059.000000000;433.082863800,-63.525925900,3059.500000000",NEGATIVE_VOLUME
1263,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"431.106539100,-67.355136240,3059.000000000;432.094701500,-64.190531070,3059.500000000",NEGATIVE_VOLUME
1264,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"430.118376800,-68.019741410,3059.000000000;431.106539100,-64.855136240,3059.500000000",NEGATIVE_VOLUME
1265,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"429.130214500,-68.684346580,3059.000000000;430.118376800,-65.519741410,3059.500000000",NEGATIVE_VOLUME
1266,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"428.142052200,-69.348951750,3059.000000000;429.130214500,-66.184346580,3059.500000000",NEGATIVE_VOLUME
1267,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"427.153889900,-70.013556930,3059.000000000;428.142052200,-66.848951750,3059.500000000",NEGATIVE_VOLUME
1268,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"426.165727600,-70.678162100,3059.000000000;427.153889900,-67.513556930,3059.500000000",NEGATIVE_VOLUME
1269,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"425.177565200,-71.342767270,3059.000000000;426.165727600,-68.178162100,3059.500000000",NEGATIVE_VOLUME
1270,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"424.189402900,-72.007372440,3059.000000000;425.177565200,-68.842767270,3059.500000000",NEGATIVE_VOLUME
1271,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"423.201240600,-72.671977610,3059.000000000;424.189402900,-69.507372440,3059.500000000",NEGATIVE_VOLUME
1272,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"422.213078300,-73.336582790,3059.000000000;423.201240600,-70.171977610,3059.500000000",NEGATIVE_VOLUME
1273,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"421.224916000,-74.001187960,3059.000000000;422.213078300,-70.836582790,3059.500000000",NEGATIVE_VOLUME
1274,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"420.236753700,-74.665793130,3059.000000000;421.224916000,-71.501187960,3059.500000000",NEGATIVE_VOLUME
1275,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"419.248591300,-75.330398300,3059.000000000;420.236753700,-72.165793130,3059.500000000",NEGATIVE_VOLUME
1276,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"418.260429000,-75.995003470,3059.000000000;419.248591300,-72.830398300,3059.500000000",NEGATIVE_VOLUME
1277,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"417.272266700,-76.659608640,3059.000000000;418.260429000,-73.495003470,3059.500000000",NEGATIVE_VOLUME
1278,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"416.284104400,-77.324213820,3059.000000000;417.272266700,-74.159608640,3059.500000000",NEGATIVE_VOLUME
1279,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"415.295942100,-77.988818990,3059.000000000;416.284104400,-74.824213820,3059.500000000",NEGATIVE_VOLUME
1280,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"414.307779800,-78.653424160,3059.000000000;415.295942100,-75.488818990,3059.500000000",NEGATIVE_VOLUME
1281,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"413.319617400,-79.318029330,3059.000000000;414.307779800,-76.153424160,3059.500000000",NEGATIVE_VOLUME
1282,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"412.331455100,-79.982634500,3059.000000000;413.319617400,-76.818029330,3059.500000000",NEGATIVE_VOLUME
1283,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"411.343292800,-80.647239670,3059.000000000;412.331455100,-77.482634500,3059.500000000",NEGATIVE_VOLUME
1284,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"410.355130500,-81.311844850,3059.000000000;411.343292800,-78.147239670,3059.500000000",NEGATIVE_VOLUME
1285,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"409.366968200,-81.976450020,3059.000000000;410.355130500,-78.811844850,3059.500000000",NEGATIVE_VOLUME
1286,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"408.378805900,-82.641055190,3059.000000000;409.366968200,-79.476450020,3059.500000000",NEGATIVE_VOLUME
1287,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"407.390643500,-83.305660360,3059.000000000;408.378805900,-80.141055190,3059.500000000",NEGATIVE_VOLUME
1288,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"406.402481200,-83.970265530,3059.000000000;407.390643500,-80.805660360,3059.500000000",NEGATIVE_VOLUME
1289,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"405.414318900,-84.634870710,3059.000000000;406.402481200,-81.470265530,3059.500000000",NEGATIVE_VOLUME
1290,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"404.426156600,-85.299475880,3059.000000000;405.414318900,-82.134870710,3059.500000000",NEGATIVE_VOLUME
1291,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"403.437994300,-85.964081050,3059.000000000;404.426156600,-82.799475880,3059.500000000",NEGATIVE_VOLUME
1292,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"402.449832000,-86.628686220,3059.000000000;403.437994300,-83.464081050,3059.500000000",NEGATIVE_VOLUME
1293,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"401.461669600,-87.293291390,3059.000000000;402.449832000,-84.128686220,3059.500000000",NEGATIVE_VOLUME
1294,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"400.473507300,-87.957896560,3059.000000000;401.461669600,-84.793291390,3059.500000000",NEGATIVE_VOLUME
1295,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"399.485345000,-88.622501740,3059.000000000;400.473507300,-85.457896560,3059.500000000",NEGATIVE_VOLUME
1296,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"398.497182700,-89.287106910,3059.000000000;399.485345000,-86.122501740,3059.500000000",NEGATIVE_VOLUME
1297,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"397.509020400,-89.951712080,3059.000000000;398.497182700,-86.787106910,3059.500000000",NEGATIVE_VOLUME
1298,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"396.520858000,-90.616317250,3059.000000000;397.509020400,-87.451712080,3059.500000000",NEGATIVE_VOLUME
1299,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"395.532695700,-91.280922420,3059.000000000;396.520858000,-88.116317250,3059.500000000",NEGATIVE_VOLUME
1300,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"394.544533400,-91.945527600,3059.000000000;395.532695700,-88.780922420,3059.500000000",NEGATIVE_VOLUME
1301,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"393.556371100,-92.610132770,3059.000000000;394.544533400,-89.445527600,3059.500000000",NEGATIVE_VOLUME
1302,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"392.568208800,-93.274737940,3059.000000000;393.556371100,-90.110132770,3059.500000000",NEGATIVE_VOLUME
1303,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"391.580046500,-93.939343110,3059.000000000;392.568208800,-90.774737940,3059.500000000",NEGATIVE_VOLUME
1304,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"390.591884100,-94.603948280,3059.000000000;391.580046500,-91.439343110,3059.500000000",NEGATIVE_VOLUME
1305,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"389.603721800,-95.268553450,3059.000000000;390.591884100,-92.103948280,3059.500000000",NEGATIVE_VOLUME
1306,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"388.615559500,-95.933158630,3059.000000000;389.603721800,-92.768553450,3059.500000000",NEGATIVE_VOLUME
1307,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"387.627397200,-96.597763800,3059.000000000;388.615559500,-93.433158630,3059.500000000",NEGATIVE_VOLUME
1308,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"386.639234900,-97.262368970,3059.000000000;387.627397200,-94.097763800,3059.500000000",NEGATIVE_VOLUME
1309,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"385.651072600,-97.926974140,3059.000000000;386.639234900,-94.762368970,3059.500000000",NEGATIVE_VOLUME
1310,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"384.662910200,-98.591579310,3059.000000000;385.651072600,-95.426974140,3059.500000000",NEGATIVE_VOLUME
1311,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"383.674747900,-99.256184480,3059.000000000;384.662910200,-96.091579310,3059.500000000",NEGATIVE_VOLUME
1312,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"382.686585600,-99.920789660,3059.000000000;383.674747900,-96.756184480,3059.500000000",NEGATIVE_VOLUME
1313,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"381.698423300,-100.585394800,3059.000000000;382.686585600,-97.420789660,3059.500000000",NEGATIVE_VOLUME
1314,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"380.710261000,-101.250000000,3059.000000000;381.698423300,-98.085394830,3059.500000000",NEGATIVE_VOLUME
1315,V15_4_FISHWAY,V15_4_FISHWAY_I,V15_10_ALL,CONCRETE,V15_10_ALL,"439.011837700,-62.038294870,3059.500000000;440.000000000,-61.123689690,3061.500000000",NEGATIVE_VOLUME
